reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
49a48260-f318-4b29-9144-4a7f78c54322,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Went from a great app to absolutely garbage. Too many ads now and I cant just have weigh Stations shown, has to show a bunch of other stuff no one is looking for. Thanks for ruining the app",1,7,3.9.1,2020-03-02 20:03:52,,
f29f4ce3-5414-4ec2-89a1-b9c6f8043fba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sucks. Slow slow. And crashes.,1,0,3.9.1,2020-03-02 14:57:00,,
a27b3fcd-a460-43a3-96f3-968fb293ee74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Freezes a lot,1,0,3.9.1,2020-03-02 12:18:44,,
fe56f7a7-8908-41bf-bf30-94d7e688dcde,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is almost useless now since almost everything is a paid function.i guess they don't make enough of the adds and have to sing the drivers that make their app even needed.,1,2,3.8.8,2020-03-02 01:44:55,"Hello Scott, regular navigation is still offered if you're using a free version however the truck routing combined with turn by turn navigation is exclusive to enrolled users. We recommend that you get the trial membership to discover its advantages. Thanks for the continuous support and have an excellent day.",2020-03-02 12:33:14
130685de-7bef-485b-8436-1c32843a6539,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,In the last month this app went from a must have tool for truck drivers to almost completely useless. The routes from one point to another are never the most ideal path. The ads are a nightmare. I assume they dumbed down the free version so you'll pay for whatever garbage they want you to. No thanks.,1,1,,2020-03-01 15:37:17,,
0dc47c33-ef85-4b7e-bb58-55c8fc2c4ebe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Forum is limited and highly ""guarded"" (unless you are a troll)",1,0,3.9.1,2020-03-01 00:46:29,,
fd61ae28-4071-440b-8f0c-c52e6c28692e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Getting spam calls and text from people from the app trying to sell me stuff. Update, got a add for a sec worker web page. Srsly?",1,1,3.8.8,2020-02-28 23:16:25,"Hi Nate, we understand how annoying that must be. We apologize for any inconvenience we've caused. We'd like to inform our users about the other products and services that we offer. Please feel free to reach out to support@truckerpath.com with any further comments, concerns, or suggestions you wish to share.",2020-02-27 13:05:27
dac1c64f-1452-463e-ac58-41f603fa6020,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Is getting worst and worst this app...,1,1,3.9.1,2020-02-28 14:18:04,,
e497541a-2be1-4234-bd4e-e4b291ead0d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ad input has ruined this app. Load time and functionality have decreased tremendously and ads cover all content. I would rather delete this app than use it again. Will update if fixed.,1,3,3.8.8,2020-02-27 23:43:50,,
c77b72f6-44eb-4420-81a5-98861837d7e4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have just filed a police report for repeated harrasing texts and phone calls. This company is incredibly shady do not download this app.,1,0,3.8.8,2020-02-27 20:52:39,,
edeaea2f-83ab-4bde-9d66-44c401ee6871,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am being bombarded with text messages from the people involved with this app. I have asked repeatedly for them to stop contacting me. I would recommend not installing this app!,1,1,,2020-02-27 19:39:00,,
5bba37c8-d895-42df-8fe5-b6beda878343,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ads are killing the app,1,1,3.8.8,2020-02-27 14:46:07,,
8e15c646-8fa5-40b2-a366-d61b145a66f4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The navigation is horrible if you use ""truck routing"", the forum/chat is so full of trolls and yet heavily censored against what some can and cannot say. Absolute garbage. Don't waste your time and certainly don't waste your money just to get rid of ads. What a joke",1,4,3.8.8,2020-02-27 06:22:57,,
ea0d7e8a-e8f1-497f-a1b8-e8cf66c5dfbe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't type a destination,1,0,3.8.8,2020-02-27 03:47:28,"We have not had this issue reported to us before, and we'd certainly like to work this through for you. Could you share the details at support@truckerpath.com? And any relevant screenshots would be immensely valuable. For immediate assistance, you may reach our Customer Care hotline at 757-941-7806 and press option 1. Thank you.",2020-02-27 05:48:15
b232895a-e000-4f99-86ee-f60ef3c6f2f3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Used to be the best trucking app. Now with all the ads and all the extras it's just annoying.,1,2,3.8.6,2020-02-26 19:03:01,,
39a121ff-97e8-4ec4-b052-f4f3b7a78bef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Make trucker path great again!, all we need is truckstop/fuel locations and parking, shower, fuel prices., weigh stations open or closed, that's it! Nothing else",1,0,3.8.8,2020-02-26 17:51:32,,
0aa323a0-f0e8-4e57-a57f-7855eced6312,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Relentless adds for premium service, text messages and even phone calls for ELD services have made this app almost useless. I wouldn't recommend to my ex boss and I hate that fat bastard",1,1,,2020-02-26 14:06:22,,
7a182f64-ecbb-4302-b758-431b0fcd36fa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I do not recommend anyone a very bad service, they only need your money after do you pay ,no one picks up the phone.",1,0,3.8.8,2020-02-25 23:22:31,"Hi Florea, we apologize for any issue you might be having! We would like the opportunity to investigate your feedback further. Please contact us at support@truckerpath.com or call our customer care team at (757) 941-7806. We’ll work with you to resolve any issues as quickly as possible.",2020-02-26 08:33:15
96bfeee2-3501-44f1-ae5a-8f5261f5a44d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Program written for truck drivers with all truck related components requiring money to access. What was a decent app is now a waste of time. You can get more accurate and more useful information from other apps.,1,1,3.8.8,2020-02-25 22:57:16,"Hi there, we are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at support@truckerpath.com.",2020-02-26 08:51:34
f33667ee-f906-4ef1-a4fb-522f6cfb9a82,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Now it's useless, deleting it after 5 yrs, a couple of years ago I had stopped using it anyway because it was going bad but now it's worse. I'll just find other ways to find what I am looking for. So much info we provided these people and they turn their backs on us. UNINSTALL.",1,9,3.8.8,2020-02-25 19:16:14,"Hi there, we're sorry to hear you are dissatisfied with the progress of the updates. Would you mind sharing the features you dislike at support@truckerpath.com? We value your suggestions and will try our best to improve our product for users. We hope you can enjoy our app again in the future.",2020-02-26 11:59:52
442b8a65-8f51-47ed-bfaf-1e79d20e872f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Don't bother. This used to be a good app but they screwed it up. In their greed they made it unusable unless you give them a huge chunk of money. You're on your own now driver, just really on your GPS and the Love's/Pilot app to find stops.",1,0,,2020-02-25 18:26:26,,
5c67b909-5cda-4b3a-a063-b03c8217654c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terrible support. Also the app was showing a few routes I could drive on, to get to my destination, but knowing the area the bridges I would have crossed were not rated for my capacity loaded. REALLY TRUCKER PATH!!! Emailed them Jan. 31 2020 to cancel subscription. They emailed back 25 days later, and after the next payment ran for the app, They emailed back. Roger and out Trucker Path... wont recommend all!!!",1,0,,2020-02-25 15:27:33,,
a62766dc-5c10-441b-b7cf-1d4b6a61a4df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Congratulations, you've made this app COMPLETELY USELESS. The poi's won't load in at all now. You had a good thing and ruined it. Uninstalling.",1,0,3.8.8,2020-02-25 14:51:15,,
ed1f879b-71d1-44d6-aeb9-8a57254c0c6f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,When this app first came out it was simple and great to use I absolutely loved now is gone really bad. Dont get me wring they have to make money but the could have kept it simple and its called trucker path why would you have a car route and make us pay for the truck route??? Had to uninstall☹,1,0,2.5.5,2020-02-25 00:09:58,,
12e18c40-562b-4e1a-8bf2-45cd52830b74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This WAS a great app. Now it's overloaded with ads.,1,1,3.8.8,2020-02-23 13:38:54,,
1feec89a-203e-44f6-9a94-5c10243566ef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's unfortunate,1,0,3.8.8,2020-02-22 16:32:47,,
7917ccb0-c5ff-48c5-a0e3-1106c12e4d9f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app has gone down hill.,1,0,3.8.2,2020-02-22 00:09:43,,
655f84cc-e17b-44b2-ae36-acce397adc80,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Money hungry without respect,1,0,3.8.8,2020-02-21 19:52:34,,
d9425165-dcaf-4147-84a6-5bb87a3a780a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Horrible connection, trying to cancel and can't, having to go to my provider for assistance to remove my credit card information!!!😡",1,1,3.8.8,2020-02-21 18:34:20,,
6e6e6d63-bda6-4f51-a3c7-d39c415c3084,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Do u know thst its very dangerous when it comes to turning off your stupid adds while driving ?,1,0,,2020-02-20 19:58:44,,
e85b8d93-0471-4368-8d31-622a601e6ef5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not worth the price. It has to be a good somewhat reliable but the other reviews are right. They became greedy. Just to plan a trip which use to give you the option to pay now they make you,1,0,3.8.8,2020-02-20 17:39:31,,
55a7f41e-bba9-4103-ae8d-6f2b882bd3c0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Killed by ads,1,0,3.8.6,2020-02-20 16:11:23,,
1494024b-bdc7-4dc5-be94-da84205d2fdc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is now cost a lot of money to use it, I suddenly deleted app and reinstalled it but I didn't know it cost money, I will install different app now. Stay away from this app.",1,1,,2020-02-20 00:48:56,,
252e2e52-27b6-4eff-a0e8-2211ff183a8f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Deleted this after getting a bunch of full-screen ads WITH AUDIO jumping out all over the place. Once upon a time this app was useful. What happened to it?,1,15,3.8.8,2020-02-20 00:00:39,,
f06d4d6f-ce8d-41f3-8d35-fea3a26b7998,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"UPDATE FEB 2020: I originally gave this app four stars. I used it every day. I have now downgraded it to one star and am uninstalling it. The ads have become ridiculous. When you start it you have to Wade through three or four ads. That won't even let you X out until you watch them for 5 seconds or so, then before you can do anything you have to Wade through even more ads. I don't mind unobtrusive ads, That's how developers support themselves. This is Just beyond ridiculous, though.",1,12,3.8.6,2020-02-19 23:59:37,,
dc27205d-a347-40e6-a522-65394728ba2a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Holy adds balls. Used this app every day until now. Can't believe another one bites the dust. So much for good free apps,1,1,3.8.6,2020-02-19 13:46:07,"Hi Justin, thanks for sharing your feedback. Sorry to hear you are dissatisfied with the progress of the updates. The ads from various companies help us to continuously provide and maintain quality content. We recommend that you take the trial then decide if the membership is beneficial for you. Your continued support is highly appreciated.",2020-02-19 13:44:41
a8d7d6a7-132f-45c6-bee1-a9b3a17455a3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App went from being a great help for truckers to nothing but a major pain in ass to find anything. To many stupid ads, demanding payment or subscription to get rid of these ads. Not worth it.",1,2,3.8.8,2020-02-19 00:03:56,"Hello Angi, we are sorry for this, but to continue work on this free app we need revenue from the ads. If you don't want to see the ads you can take the trial for 7 days so you can decide if getting a membership will work for you. Thanks for your understanding.",2020-02-19 14:40:32
e22507b1-c5bb-4baa-8af1-1685f07a3dc1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Used to be a great app. I gave it one star because I can't give it -5 stars. They've got so many ads now that the app is useless!,1,7,3.8.8,2020-02-18 22:46:51,,
8f66c368-6a76-4999-bda7-3a6b57e33266,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Here is my review for trucker path!!! This was the app i was using and almost working for them everyday single day last 2 years. It was telling all other drivers if truck stop has parking lot or if weight station open or not bluh blh blh. Now they are calling me and asking to work for them like last 2 years and pay them 10$ a month. No thank you, i will use my radio to ask other drivers.",1,0,3.8.6,2020-02-18 17:28:04,,
eb9a9cae-3c68-4846-8d8d-81da73d27a8d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It used to be helpful, better off using Google maps these days tbh",1,0,,2020-02-18 02:16:50,"Hi, we are sorry to hear that. Please let us know what exactly you dislike about our app at support@truckerpath.com, so we could improve it based on your feedback.",2020-02-18 10:30:25
3fc7b5d2-f024-4329-a3ac-bf30ee0dfac2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Use to be one of the best apps out there for truckers. It now has some of the most annoying, in your face ads I've ever seen. New UI is confusing. Its all about membership now. Not sure what happened in the last year or so, but total junk now.",1,1,,2020-02-18 02:00:00,"Hi James, we are always looking to improve the experience for our users, and appreciate the feedback. If there is anything specific we can look into, please contact us at support@truckerpath.com. Thank you and have a great day.",2020-02-18 10:40:39
f81518cf-9a5c-465b-9963-a80ddc422832,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Remove ads at top of map. Remove equipment sales places. Give back the 2hr parking prediction and history. If drivers want more than a 2hr prediction window at a time let them pay. Having the ability to see history and prediction is valuable to drivers that run heavy traffic areas.,1,10,3.8.8,2020-02-17 07:40:44,"Hi Ian, we're grateful for the support and our apologies for the Ads. We will improve in the future and we will try to keep them from interfering. Please let us know if you have any questions or other recommendations. Thank you.",2020-01-21 09:50:00
afe9f2cc-faf7-47fe-b8d8-cf6432c35fab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Chinese overlords have ruined what was once a great app,1,1,3.8.4,2020-02-17 06:33:21,"Hi Chase, could you share which features you don't like at support@truckerpath.com. We value your suggestions and will try our best to improve our product for users.",2020-02-18 13:41:05
8e550ece-b447-4bfc-88ed-14e02636df41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app used great. Keyword ""Used"" to be. This app used to tell you current weigh station statuses and parking statuses. Now we have to unlock them by paying for a monthly subscription. Newsflash this isn't the only app out there that tells how much parking is readily available or if a weigh station is open. There are other options where they won't bombard you with popup ads, and they most definitely will not charge you for useful information. To me paying for a subscription isn't worth it.",1,19,3.8.2,2020-02-17 00:48:58,,
de22fb17-ab72-42b6-9e32-90f00e987a69,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Too many ads,1,1,,2020-02-17 00:36:19,,
4fb783a6-cb02-446d-b89e-d52a4778bfd1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Another perfectly good app ruined. The app used to be simple and easy to use. Just wanna see what is available for parking between points a and b. I don't want all the hassle of planning a trip. I already have a truck GPS so I don't need the app to fret over the route not being optimized for trucks. I have my hours of service under control. I don't need TP to watch it for me. Drivers have made the parking updates unreliable. Might as well go back to trucker tools.,1,41,3.8.8,2020-02-17 00:14:27,,
136f0859-25dc-4c0d-9c84-1fabc343397f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terrible,1,0,3.8.8,2020-02-16 20:33:31,,
14fc7639-6b6b-484c-9f3c-7ca77b97723a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Well I've been using this app for a long time and gave positive * in the past but now you have gotten greedy like so many others before you. $50-$200 a month from us is just beyond the ridiculous. Full page ad takeover will get you deleted quickly in this industry, as when we need quick results in a pinch we don't need to be distracted by full screen ad takeover.. there are entirely too many apps out there to fulfill our needs to put up with your arrogance and greed.. farewell 🤔",1,17,3.8.8,2020-02-16 14:44:31,,
72dbbdbb-d5b4-4316-958f-a067e9d04f35,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I see every single review here which been responded from trucker path company! Looks nice but I was trying to reach them for over 4 months. Nobody answer phone and nobody responds right to your email! This is a fraudulent company better to block their charge from your phone I called Verizon & took care of it. You really must be stupid to even think you need this app!,1,1,,2020-02-15 22:04:43,,
8664e1a6-e0fc-49a1-a499-0f75f05d7f6b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Completely fraudulent company! Worse customer service ever exist! If you are a trucker you need a GPS not stupid app with it's stupid interface like this! They evaluate their company more than $ than it's worth it! They say call this # or email us but there is no way to reach them! I block them from my Verizon account. They tell you go to tab ""Me"" then tab ""privilege"" to cancel account but I sent them picture of the tab which is not existing! They even don't know how their interface looks like.",1,0,,2020-02-15 21:57:44,,
b045e5bb-cf8d-4a30-b293-9b1d39493dfe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Adds causing screen problems, when turming screen sideways I lose location I have +/- thats it when asking about scale info. i can press open or close but thats it screen to large no done too press.",1,0,3.8.4,2020-02-15 15:48:37,,
e69ebf03-0f5e-49d8-8442-9ce48769820b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sell out,1,0,3.8.8,2020-02-15 13:40:58,,
f88d20e2-3c50-4210-a7a2-53f54eca3440,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Since the updates it is very difficult to use on the fly.... Too many ads 5 clicks to get to a map.. As if some 12 year old was told to fix this so we can make more money from people in need of quick reference... I'm looking for an alternative... DELETE APP....,1,0,3.8.6,2020-02-15 07:42:53,"Hello ,thank you for your review!!Feel free to share with us your feedback,requests or suggestions at support@truckerpath.com. Keep checking in as we make updates to the app. Thanks again, have a great day!",2016-09-25 01:48:37
14401954-f29c-4538-a9d8-f06517044a31,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"After they updated this app. It's now all ads before you see if the scale house is open. HORRIBLE APP NOW, THEY WANT MONEY TO SKIP THE ADS NOW!!!!!! NOT RECOMMENDED",1,1,3.8.8,2020-02-15 06:28:04,,
bdb77a21-6af6-44a9-8717-3c8ec317d916,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just greedy...Looking for something else...,1,0,3.8.8,2020-02-15 06:23:02,,
3834f79d-c44f-49e1-a6b9-f9367f43a852,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ads, ads, and more ads! They Interrupt everytime I'm on my phone. The worse part is they even sent me an email saying I've seen 280 ads but have interacted with none. That's because I don't want to see any!!",1,1,3.8.6,2020-02-15 02:35:14,,
2ed53ff1-0512-421e-9303-5621d220b861,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Have used the app for awhile and never minded helping out other drivers needing information. Now the same information I want to give ,is costing money to see the results?? I am afraid that you created a great original app but someone has become greedy! Just a suggestion but maybe a one time fee would not be as bad?",1,25,3.8.8,2020-02-14 18:32:26,,
cdeb3043-4364-4924-b5b8-752fd38b0784,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ruined! As if they couldn't make worse than it was. Now ADVERTISEMENT when you load it. ADVVERTISEMENT when you look at the map. ADVERTISEMENT when you select a truckstop. 2 ADVERTISEMENTS when back out of a truckstop. No longer can you use your own navigation and you're FORCED to buy their premium routing for outrageous $100 year. What a waste. You cannot use Google maps anymore or any other map app. You guys suck! Don't say they ""worked hard"" to make this app, THEY BOUGHT IT & THEN RUINED IT!",1,5,3.8.8,2020-02-14 14:18:11,,
c301870a-aef9-48b2-bac3-c4625b106868,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,You guys suck I cant even update!!,1,0,3.8.6,2020-02-14 05:09:32,,
17db70e1-338b-45ef-8987-eaad2e8e3f5e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Used to be a great app but with all the ads it's not safe to use anymore. I refuse to pay for any app. I guess I'll be looking for another app to use,1,0,3.5.4,2020-02-13 21:43:19,,
